ID,TYPE,MODEL,BATTERY,BATTERYLIFE,HARDDISK,HARDDISKLIFE,PROCESSOR,PROCESSORLIFE,COOLINGFAN,COOLINGFANLIFE,sum,dailyuse
1210112572,Student,S1,1500,10,4500,48,2500,29,350,23,110,5
1210112573,Student,S3,3500,37,8000,43,4150,23,600,30,133,4
1210112574,Student,S1,1500,10,4500,37,2500,14,350,26,87,6
1210112575,Home,H2,3500,30,4500,32,3200,15,400,33,110,5
1510111868,Gaming,G3,7500,42,10000,11,9400,31,1000,37,121,4
1210112577,Office,O2,3800,34,5000,18,4400,27,450,24,103,5
1210112578,Student,S1,1500,10,4500,37,2500,16,350,25,88,6
1210112579,Home,H2,3500,33,4500,12,3200,29,400,33,107,5
1510112007,Gaming,G3,7500,35,10000,22,9400,34,1000,36,127,4
1510112059,Gaming,G3,7500,35,10000,51,9400,29,1000,37,152,3
1210112582,Office,O1,3000,13,4000,35,3700,25,350,22,95,5
1210112583,Student,S1,1500,10,4500,40,2500,28,350,22,100,5
1210112584,Home,H2,3500,31,4500,50,3200,36,400,34,151,3
1210112585,Home,H3,4500,49,5500,22,4300,28,550,37,136,4
1510112322,Gaming,G3,7500,27,10000,41,9400,36,1000,37,141,4
1210112587,Student,S3,3500,35,8000,50,4150,21,600,37,143,3
1210112588,Home,H1,2500,14,3000,46,2200,21,300,29,110,5
1210112589,Office,O3,4500,48,6500,27,5500,40,600,38,153,3
1210112590,Student,S2,2500,22,7000,34,3500,27,500,29,112,4
1210112591,Student,S1,1500,10,4500,54,2500,25,350,27,116,4
1210112592,Office,O3,4500,38,6500,38,5500,27,600,38,141,4
1510112387,Gaming,G3,7500,33,10000,41,9400,19,1000,38,131,4
1510112544,Gaming,G3,7500,34,10000,17,9400,32,1000,40,123,4
1210112595,Office,O2,3800,33,5000,51,4400,18,450,27,129,4
1210112596,Student,S1,1500,11,4500,35,2500,27,350,24,97,5
1510112631,Gaming,G3,7500,31,10000,40,9400,40,1000,36,147,3
1210112598,Home,H2,3500,40,4500,14,3200,27,400,31,112,4
1210112599,Student,S3,3500,38,8000,42,4150,14,600,37,131,4
1210112600,Student,S1,1500,10,4500,54,2500,34,350,26,124,4
1210112601,Home,H2,3500,29,4500,49,3200,30,400,40,148,3
1210112602,Home,H3,4500,50,5500,13,4300,29,550,41,133,4
1210112603,Home,H3,4500,48,5500,21,4300,21,550,31,121,4
1210112604,Home,H3,4500,51,5500,38,4300,35,550,41,165,3
1210112605,Home,H1,2500,15,3000,12,2200,42,300,24,93,5
1510113204,Gaming,G3,7500,27,10000,54,9400,39,1000,43,163,3
1210112607,Home,H2,3500,33,4500,19,3200,26,400,30,108,5
1210112608,Home,H1,2500,15,3000,18,2200,35,300,25,93,5
1210112609,Student,S2,2500,24,7000,40,3500,23,500,25,112,4
1510113266,Gaming,G3,7500,31,10000,46,9400,41,1000,35,153,3
1210112611,Student,S2,2500,23,7000,43,3500,36,500,26,128,4
1210112612,Home,H3,4500,48,5500,45,4300,22,550,42,157,3
1210112613,Home,H3,4500,51,5500,23,4300,15,550,42,131,4
1210112614,Home,H1,2500,14,3000,16,2200,30,300,22,82,6
1210112615,Office,O3,4500,32,6500,37,5500,26,600,36,131,4
1210112616,Home,H3,4500,46,5500,46,4300,15,550,38,145,3
1510113868,Gaming,G3,7500,31,10000,47,9400,30,1000,34,142,4
1210112618,Student,S1,1500,12,4500,43,2500,21,350,20,96,5
1210112619,Office,O1,3000,13,4000,54,3700,15,350,15,97,5
1210112620,Office,O3,4500,47,6500,37,5500,39,600,34,157,3
1210112621,Student,S2,2500,27,7000,35,3500,30,500,26,118,4
1510114340,Gaming,G3,7500,29,10000,50,9400,23,1000,42,144,3
1210112623,Student,S2,2500,26,7000,25,3500,41,500,25,117,4
1210112624,Student,S2,2500,19,7000,10,3500,21,500,26,76,7
1210112625,Home,H3,4500,49,5500,48,4300,20,550,40,157,3
1210112626,Home,H2,3500,36,4500,19,3200,39,400,30,124,4
1210112627,Office,O1,3000,15,4000,44,3700,30,350,19,108,5
1210112628,Office,O3,4500,42,6500,16,5500,31,600,38,127,4
1510114432,Gaming,G3,7500,32,10000,37,9400,33,1000,34,136,4
1210112630,Home,H3,4500,45,5500,36,4300,16,550,39,136,4
1210112631,Home,H2,3500,36,4500,45,3200,14,400,28,123,4
1210112632,Home,H2,3500,34,4500,42,3200,24,400,33,133,4
1210112633,Student,S1,1500,11,4500,39,2500,40,350,20,110,5
1210112634,Student,S2,2500,28,7000,25,3500,33,500,29,115,4
1510114636,Gaming,G3,7500,31,10000,25,9400,35,1000,36,127,4
1210112636,Student,S2,2500,23,7000,52,3500,27,500,26,128,4
1210112637,Student,S3,3500,31,8000,12,4150,17,600,31,91,5
1510114833,Gaming,G3,7500,34,10000,31,9400,15,1000,41,121,4
1210112639,Student,S1,1500,10,4500,11,2500,26,350,24,71,7
1210112640,Home,H2,3500,41,4500,34,3200,22,400,31,128,4
1210112641,Office,O3,4500,42,6500,46,5500,41,600,38,167,3
1210112642,Home,H1,2500,14,3000,45,2200,43,300,24,126,4
1510115051,Gaming,G3,7500,35,10000,8,9400,30,1000,29,102,5
1510115176,Gaming,G3,7500,39,10000,41,9400,38,1000,38,156,3
1210112645,Student,S2,2500,30,7000,30,3500,23,500,28,111,5
1210112646,Student,S1,1500,11,4500,46,2500,35,350,27,119,4
1510115310,Gaming,G3,7500,32,10000,36,9400,33,1000,30,131,4
1210112648,Office,O1,3000,13,4000,13,3700,21,350,18,65,8
1510115628,Gaming,G3,7500,31,10000,44,9400,26,1000,33,134,4
1210112650,Home,H3,4500,49,5500,53,4300,31,550,42,175,3
1210112651,Student,S3,3500,37,8000,30,4150,20,600,31,118,4
1210112652,Home,H1,2500,13,3000,38,2200,24,300,21,96,5
1510115848,Gaming,G3,7500,34,10000,36,9400,29,1000,37,136,4
1210112654,Student,S3,3500,44,8000,39,4150,39,600,30,152,3
1510116286,Gaming,G3,7500,35,10000,30,9400,40,1000,34,139,4
1210112656,Student,S2,2500,24,7000,39,3500,31,500,30,124,4
1510116528,Gaming,G3,7500,36,10000,32,9400,30,1000,38,136,4
1210112658,Home,H2,3500,29,4500,32,3200,15,400,36,112,4
1210112659,Student,S3,3500,39,8000,41,4150,13,600,35,128,4
1210112660,Office,O3,4500,37,6500,32,5500,22,600,34,125,4
1210112661,Home,H2,3500,39,4500,31,3200,39,400,36,145,3
1210112662,Office,O3,4500,45,6500,29,5500,43,600,38,155,3
1210112663,Office,O2,3800,27,5000,17,4400,26,450,29,99,5
1510116540,Gaming,G3,7500,33,10000,31,9400,26,1000,43,133,4
1510116821,Gaming,G3,7500,33,10000,33,9400,36,1000,42,144,3
1210112666,Office,O1,3000,12,4000,16,3700,29,350,27,84,6
1210112667,Home,H2,3500,38,4500,36,3200,40,400,31,145,3
1210112668,Home,H3,4500,38,5500,37,4300,33,550,37,145,3
1510116862,Gaming,G3,7500,26,10000,31,9400,41,1000,42,140,4
1510116920,Gaming,G3,7500,34,10000,27,9400,24,1000,35,120,4
1210112671,Home,H3,4500,53,5500,44,4300,15,550,42,154,3
1210112672,Student,S3,3500,36,8000,43,4150,21,600,41,141,4
1510117010,Gaming,G3,7500,33,10000,31,9400,42,1000,39,145,3
1210112674,Home,H2,3500,31,4500,31,3200,40,400,31,133,4
1510117139,Gaming,G3,7500,32,10000,37,9400,19,1000,40,128,4
1210112676,Office,O2,3800,28,5000,16,4400,41,450,29,114,4
1210112677,Student,S2,2500,26,7000,31,3500,21,500,28,106,5
1210112678,Student,S1,1500,12,4500,13,2500,15,350,21,61,8
1210112679,Student,S2,2500,26,7000,17,3500,26,500,27,96,5
1210112680,Office,O2,3800,29,5000,27,4400,19,450,29,104,5
1510117261,Gaming,G3,7500,34,10000,32,9400,31,1000,34,131,4
1510117543,Gaming,G3,7500,32,10000,14,9400,34,1000,36,116,4
1210112683,Student,S1,1500,10,4500,46,2500,33,350,21,110,5
1210112684,Student,S3,3500,30,8000,13,4150,30,600,32,105,5
1210112685,Office,O3,4500,36,6500,10,5500,28,600,33,107,5
1510118039,Gaming,G3,7500,31,10000,8,9400,16,1000,37,92,5
1210112687,Office,O1,3000,16,4000,15,3700,20,350,19,70,7
1510118079,Gaming,G3,7500,26,10000,22,9400,15,1000,35,98,5
1210112689,Home,H2,3500,33,4500,45,3200,39,400,38,155,3
1210112690,Home,H1,2500,17,3000,8,2200,29,300,26,80,6
1210112691,Student,S1,1500,11,4500,38,2500,15,350,28,92,5
1210112692,Office,O2,3800,35,5000,38,4400,31,450,33,137,4
1210112693,Office,O1,3000,14,4000,24,3700,22,350,22,82,6
1510118228,Gaming,G3,7500,38,10000,46,9400,13,1000,38,135,4
1210112695,Student,S2,2500,21,7000,40,3500,15,500,25,101,5
1210112696,Office,O3,4500,46,6500,15,5500,33,600,39,133,4
1510118244,Gaming,G3,7500,35,10000,35,9400,40,1000,42,152,3
1210112698,Home,H3,4500,38,5500,24,4300,36,550,40,138,4
1210112699,Home,H1,2500,18,3000,18,2200,13,300,25,74,7
1510118431,Gaming,G3,7500,35,10000,28,9400,18,1000,29,110,5
1210112701,Office,O3,4500,45,6500,38,5500,29,600,38,150,3
1510118491,Gaming,G3,7500,26,10000,9,9400,24,1000,32,91,5
1210112703,Office,O2,3800,34,5000,31,4400,36,450,28,129,4
1210112704,Office,O2,3800,30,5000,46,4400,16,450,26,118,4
1210112705,Student,S2,2500,26,7000,21,3500,22,500,22,91,5
1210112706,Office,O2,3800,33,5000,18,4400,36,450,29,116,4
1510118586,Gaming,G3,7500,38,10000,37,9400,36,1000,30,141,4
1210112708,Student,S3,3500,33,8000,36,4150,13,600,30,112,4
1210112709,Home,H3,4500,51,5500,36,4300,20,550,34,141,4
1210112710,Home,H1,2500,16,3000,10,2200,26,300,30,82,6
1210112711,Home,H1,2500,17,3000,10,2200,38,300,29,94,5
1510118778,Gaming,G3,7500,41,10000,24,9400,33,1000,35,133,4
1210112713,Student,S2,2500,22,7000,9,3500,36,500,30,97,5
1510118783,Gaming,G3,7500,36,10000,47,9400,15,1000,41,139,4
1510118854,Gaming,G3,7500,35,10000,42,9400,29,1000,43,149,3
1210112716,Home,H1,2500,13,3000,24,2200,31,300,26,94,5
1210112717,Office,O1,3000,15,4000,7,3700,30,350,21,73,7
1210112718,Office,O1,3000,14,4000,51,3700,37,350,21,123,4
1210112719,Office,O1,3000,13,4000,11,3700,20,350,18,62,8
1210112720,Home,H2,3500,37,4500,48,3200,31,400,36,152,3
1210112721,Home,H1,2500,19,3000,39,2200,21,300,26,105,5
1210112722,Home,H1,2500,14,3000,22,2200,29,300,25,90,6
1210112723,Student,S3,3500,44,8000,52,4150,20,600,31,147,3
1510118888,Gaming,G3,7500,30,10000,40,9400,37,1000,36,143,3
1510119388,Gaming,G3,7500,38,10000,19,9400,18,1000,37,112,4
1510119578,Gaming,G3,7500,35,10000,35,9400,33,1000,40,143,3
1210112727,Office,O1,3000,14,4000,43,3700,30,350,24,111,5
1210112728,Student,S2,2500,25,7000,54,3500,18,500,33,130,4
1210112729,Office,O1,3000,15,4000,21,3700,17,350,20,73,7
1210112730,Office,O1,3000,13,4000,42,3700,24,350,22,101,5
1210112731,Office,O1,3000,16,4000,12,3700,19,350,23,70,7
1510119622,Gaming,G3,7500,30,10000,14,9400,31,1000,30,105,5
1210112733,Student,S3,3500,43,8000,31,4150,26,600,38,138,4
1210112734,Office,O3,4500,40,6500,41,5500,29,600,40,150,3
1210112735,Office,O2,3800,31,5000,14,4400,21,450,27,93,5
1210112736,Office,O2,3800,25,5000,24,4400,27,450,26,102,5
1210112737,Office,O1,3000,13,4000,20,3700,25,350,21,79,6
1210112738,Student,S2,2500,25,7000,41,3500,17,500,28,111,5
1210112739,Student,S2,2500,26,7000,45,3500,17,500,27,115,4
1510119891,Gaming,G3,7500,33,10000,7,9400,35,1000,34,109,5
1510120378,Gaming,G3,7500,30,10000,41,9400,33,1000,36,140,4
1510120455,Gaming,G3,7500,32,10000,50,9400,34,1000,38,154,3
1210112743,Office,O2,3800,42,5000,48,4400,25,450,27,142,4
1210112744,Student,S2,2500,30,7000,17,3500,19,500,26,92,5
1210112745,Office,O3,4500,28,6500,45,5500,31,600,34,138,4
1210112746,Office,O3,4500,28,6500,11,5500,26,600,39,104,5
1510120614,Gaming,G3,7500,38,10000,20,9400,41,1000,34,133,4
1210112748,Office,O3,4500,33,6500,53,5500,27,600,36,149,3
1210112749,Office,O2,3800,27,5000,21,4400,19,450,32,99,5
1210112750,Home,H3,4500,42,5500,8,4300,28,550,37,115,4
1210112751,Student,S3,3500,35,8000,46,4150,25,600,32,138,4
1210112752,Home,H1,2500,32,3000,24,2200,26,300,28,110,5
1210112753,Office,O2,3800,35,5000,43,4400,22,450,29,129,4
1210112754,Student,S2,2500,37,7000,27,3500,19,500,28,111,5
1210112755,Student,S2,2500,24,7000,48,3500,23,500,24,119,4
1210112756,Home,H2,3500,36,4500,39,3200,28,400,28,131,4
1210112757,Student,S2,2500,36,7000,14,3500,14,500,27,91,5
1210112758,Home,H3,4500,35,5500,53,4300,36,550,31,155,3
1210112759,Home,H1,2500,36,3000,24,2200,31,300,22,113,4
1210112760,Student,S2,2500,27,7000,48,3500,19,500,29,123,4
1210112761,Home,H2,3500,38,4500,36,3200,30,400,35,139,4
1510120858,Gaming,G3,7500,28,10000,49,9400,33,1000,40,150,3
1210112763,Student,S3,3500,38,8000,52,4150,25,600,34,149,3
1510120990,Gaming,G3,7500,24,10000,47,9400,38,1000,32,141,4
1210112765,Student,S3,3500,27,8000,46,4150,28,600,33,134,4
1210112766,Office,O3,4500,27,6500,14,5500,20,600,29,90,6
1210112767,Student,S2,2500,42,7000,54,3500,22,500,30,148,3
1210112768,Office,O1,3000,39,4000,42,3700,21,350,22,124,4
1210112769,Student,S1,1500,33,4500,50,2500,17,350,23,123,4
1510121299,Gaming,G3,7500,34,10000,52,9400,34,1000,30,150,3
1510121454,Gaming,G3,7500,32,10000,22,9400,38,1000,38,130,4
1210112772,Home,H3,4500,36,5500,22,4300,43,550,42,143,3
1210112773,Student,S2,2500,28,7000,29,3500,19,500,28,104,5
1210112774,Home,H2,3500,31,4500,37,3200,36,400,35,139,4
1510121576,Gaming,G3,7500,35,10000,38,9400,30,1000,43,146,3
1210112776,Office,O1,3000,24,4000,22,3700,18,350,18,82,6
1210112777,Office,O1,3000,42,4000,39,3700,22,350,23,126,4
1210112778,Home,H1,2500,37,3000,8,2200,21,300,25,91,5
1210112779,Office,O3,4500,31,6500,47,5500,32,600,42,152,3
1210112780,Office,O3,4500,25,6500,28,5500,28,600,40,121,4
1210112781,Home,H3,4500,36,5500,14,4300,35,550,39,124,4
1510121689,Gaming,G3,7500,41,10000,50,9400,34,1000,37,162,3
1210112783,Student,S3,3500,36,8000,17,4150,28,600,35,116,4
1210112784,Office,O1,3000,27,4000,48,3700,19,350,25,119,4
1510121791,Gaming,G3,7500,27,10000,23,9400,37,1000,34,121,4
1210112786,Office,O1,3000,39,4000,31,3700,16,350,20,106,5
1210112787,Office,O1,3000,40,4000,28,3700,24,350,24,116,4
1210112788,Office,O2,3800,35,5000,37,4400,21,450,31,124,4
1210112789,Office,O2,3800,32,5000,24,4400,22,450,31,109,5
1210112790,Home,H2,3500,31,4500,38,3200,32,400,35,136,4
1210112791,Office,O1,3000,39,4000,49,3700,23,350,22,133,4
1210112792,Home,H3,4500,28,5500,16,4300,28,550,37,109,5
1210112793,Office,O1,3000,31,4000,47,3700,18,350,24,120,4
1210112794,Office,O2,3800,26,5000,8,4400,20,450,31,85,6
1210112795,Student,S3,3500,37,8000,21,4150,30,600,33,121,4
1210112796,Home,H1,2500,31,3000,27,2200,25,300,27,110,5
1210112797,Office,O1,3000,32,4000,22,3700,22,350,17,93,5
1510122194,Gaming,G3,7500,26,10000,37,9400,41,1000,35,139,4
1210112799,Home,H1,2500,29,3000,33,2200,23,300,26,111,5
1410110083,Gaming,G3,7500,25,10000,25,9400,37,1000,29,116,4
1410110324,Gaming,G3,7500,42,10000,43,9400,35,1000,34,154,3
1210112802,Home,H3,4500,28,5500,51,4300,36,550,42,157,3
1210112803,Home,H2,3500,30,4500,36,3200,30,400,25,121,4
1210112804,Student,S1,1500,35,4500,13,2500,16,350,26,90,6
1410110390,Gaming,G3,7500,25,10000,25,9400,28,1000,39,117,4
1210112806,Student,S3,3500,42,8000,15,4150,23,600,34,114,4
1210112807,Home,H3,4500,24,5500,50,4300,37,550,39,150,3
1410110549,Gaming,G3,7500,32,10000,21,9400,34,1000,42,129,4
1210112809,Home,H3,4500,25,5500,23,4300,30,550,46,124,4
1210112810,Student,S1,1500,25,4500,42,2500,16,350,22,105,5
1210112811,Home,H1,2500,35,3000,54,2200,26,300,27,142,4
1210112812,Office,O1,3000,37,4000,27,3700,20,350,20,104,5
1210112813,Office,O2,3800,38,5000,12,4400,22,450,30,102,5
1210112814,Home,H2,3500,26,4500,38,3200,33,400,34,131,4
1210112815,Student,S1,1500,30,4500,48,2500,14,350,28,120,4
1210112816,Home,H3,4500,41,5500,13,4300,31,550,34,119,4
1210112817,Student,S1,1500,34,4500,10,2500,16,350,22,82,6
1210112818,Office,O1,3000,33,4000,19,3700,16,350,21,89,6
1410110606,Gaming,G3,7500,42,10000,43,9400,35,1000,44,164,3
1210112820,Office,O2,3800,32,5000,23,4400,18,450,28,101,5
1410111046,Gaming,G3,7500,41,10000,46,9400,35,1000,30,152,3
1410111135,Gaming,G3,7500,40,10000,29,9400,33,1000,38,140,4
1210112823,Student,S3,3500,37,8000,30,4150,21,600,32,120,4
1210112824,Office,O2,3800,26,5000,29,4400,22,450,24,101,5
1210112825,Home,H3,4500,39,5500,9,4300,41,550,37,126,4
1410111181,Gaming,G3,7500,40,10000,49,9400,40,1000,44,173,3
1210112827,Office,O2,3800,28,5000,23,4400,19,450,28,98,5
1210112828,Office,O2,3800,38,5000,12,4400,20,450,31,101,5
1210112829,Office,O3,4500,31,6500,27,5500,34,600,39,131,4
1210112830,Home,H3,4500,34,5500,53,4300,34,550,31,152,3
1210112831,Home,H3,4500,39,5500,24,4300,36,550,48,147,3
1210112832,Student,S2,2500,29,7000,34,3500,21,500,24,108,5
1210112833,Home,H2,3500,27,4500,23,3200,35,400,26,111,5
1410111188,Gaming,G3,7500,26,10000,20,9400,35,1000,35,116,4
1210112835,Home,H2,3500,29,4500,12,3200,34,400,38,113,4
1210112836,Student,S3,3500,38,8000,33,4150,24,600,39,134,4
1210112837,Student,S2,2500,37,7000,15,3500,21,500,23,96,5
1210112838,Home,H3,4500,40,5500,47,4300,39,550,43,169,3
1210112839,Office,O3,4500,33,6500,34,5500,27,600,38,132,4
1210112840,Home,H3,4500,31,5500,31,4300,41,550,43,146,3
1210112841,Home,H1,2500,38,3000,50,2200,25,300,27,140,4
1210112842,Office,O3,4500,38,6500,25,5500,32,600,37,132,4
1410111514,Gaming,G3,7500,35,10000,36,9400,36,1000,30,137,4
1210112844,Home,H2,3500,31,4500,33,3200,27,400,27,118,4
1410111553,Gaming,G3,7500,24,10000,16,9400,38,1000,36,114,4
1410111793,Gaming,G3,7500,39,10000,25,9400,37,1000,36,137,4
1410112248,Gaming,G3,7500,34,10000,48,9400,36,1000,40,158,3
1210112848,Office,O2,3800,36,5000,43,4400,22,450,35,136,4
1210112849,Home,H1,2500,37,3000,37,2200,25,300,28,127,4
1210112850,Student,S1,1500,38,4500,32,2500,14,350,25,109,5
1210112851,Office,O3,4500,27,6500,11,5500,30,600,36,104,5
1410112541,Gaming,G3,7500,32,10000,18,9400,38,1000,39,127,4
1210112853,Office,O3,4500,42,6500,37,5500,31,600,39,149,3
1410113168,Gaming,G3,7500,27,10000,12,9400,31,1000,38,108,5
1210112855,Student,S3,3500,25,8000,22,4150,31,600,32,110,5
1410113282,Gaming,G3,7500,30,10000,51,9400,34,1000,29,144,3
1210112857,Home,H3,4500,39,5500,35,4300,36,550,40,150,3
1410113794,Gaming,G3,7500,32,10000,40,9400,32,1000,35,139,4
1210112859,Student,S1,1500,36,4500,50,2500,16,350,24,126,4
1410114026,Gaming,G3,7500,31,10000,22,9400,38,1000,35,126,4
1210112861,Student,S1,1500,41,4500,41,2500,14,350,27,123,4
1210112862,Office,O3,4500,29,6500,50,5500,31,600,35,145,3
1210112863,Student,S2,2500,24,7000,46,3500,22,500,27,119,4
1210112864,Student,S1,1500,35,4500,27,2500,15,350,22,99,5
1410114078,Gaming,G3,7500,36,10000,34,9400,31,1000,41,142,4
1210112866,Home,H3,4500,37,5500,54,4300,40,550,42,173,3
1210112867,Office,O1,3000,42,4000,38,3700,19,350,19,118,4
1210112868,Home,H3,4500,36,5500,41,4300,34,550,38,149,3
1210112869,Home,H2,3500,31,4500,17,3200,22,400,28,98,5
1210112870,Home,H3,4500,41,5500,51,4300,38,550,39,169,3
1410114174,Gaming,G3,7500,35,10000,35,9400,33,1000,39,142,4
1210112872,Student,S3,3500,28,8000,40,4150,22,600,38,128,4
1210112873,Office,O1,3000,42,4000,14,3700,24,350,19,99,5
1410114890,Gaming,G3,7500,32,10000,42,9400,30,1000,37,141,4
1410115527,Gaming,G3,7500,34,10000,54,9400,38,1000,31,157,3
1210112876,Office,O3,4500,29,6500,49,5500,30,600,35,143,3
1410115860,Gaming,G3,7500,42,10000,13,9400,37,1000,39,131,4
1210112878,Home,H2,3500,32,4500,21,3200,37,400,28,118,4
1210112879,Home,H1,2500,41,3000,38,2200,28,300,29,136,4
1210112880,Home,H3,4500,38,5500,12,4300,37,550,40,127,4
1210112881,Home,H2,3500,41,4500,54,3200,34,400,32,161,3
1210112882,Office,O1,3000,42,4000,19,3700,21,350,17,99,5
1410115942,Gaming,G3,7500,24,10000,18,9400,36,1000,35,113,4
1210112884,Office,O3,4500,34,6500,40,5500,26,600,42,142,4
1210112885,Home,H1,2500,24,3000,46,2200,27,300,26,123,4
1210112886,Home,H2,3500,34,4500,43,3200,37,400,33,147,3
1210112887,Home,H2,3500,39,4500,45,3200,28,400,36,148,3
1410116476,Gaming,G3,7500,35,10000,23,9400,36,1000,39,133,4
1210112889,Office,O3,4500,38,6500,16,5500,29,600,40,123,4
1410116660,Gaming,G3,7500,27,10000,37,9400,26,1000,37,127,4
1210112891,Student,S2,2500,25,7000,46,3500,21,500,28,120,4
1210112892,Home,H3,4500,40,5500,47,4300,39,550,40,166,3
1210112893,Student,S3,3500,29,8000,43,4150,21,600,39,132,4
1210112894,Home,H3,4500,35,5500,54,4300,38,550,37,164,3
1210112895,Office,O1,3000,34,4000,37,3700,21,350,21,113,4
1410116710,Gaming,G3,7500,40,10000,35,9400,32,1000,38,145,3
1210112897,Office,O1,3000,41,4000,50,3700,20,350,18,129,4
1210112898,Office,O3,4500,26,6500,25,5500,29,600,40,120,4
1210112899,Office,O3,4500,39,6500,10,5500,32,600,32,113,4
1210112900,Home,H3,4500,39,5500,48,4300,34,550,31,152,3
1410116821,Gaming,G3,7500,37,10000,19,9400,38,1000,32,126,4
1210112902,Student,S2,2500,32,7000,44,3500,23,500,30,129,4
1210112903,Student,S2,2500,37,7000,16,3500,17,500,29,99,5
1210112904,Student,S1,1500,26,4500,37,2500,15,350,20,98,5
1210112905,Office,O2,3800,41,5000,36,4400,27,450,28,132,4
1210112906,Office,O3,4500,24,6500,45,5500,31,600,37,137,4
1210112907,Student,S3,3500,35,8000,42,4150,20,600,30,127,4
1210112908,Home,H3,4500,37,5500,39,4300,33,550,36,145,3
1210112909,Student,S3,3500,35,8000,25,4150,26,600,39,125,4
1210112910,Office,O2,3800,32,5000,25,4400,25,450,22,104,5
1410117011,Gaming,G3,7500,37,10000,52,9400,30,1000,41,160,3
1410117123,Gaming,G3,7500,39,10000,12,9400,35,1000,44,130,4
1210112913,Home,H2,3500,38,4500,31,3200,30,400,38,137,4
1210112914,Office,O2,3800,35,5000,11,4400,24,450,30,100,5
1210112915,Office,O2,3800,27,5000,34,4400,25,450,28,114,4
1410117299,Gaming,G3,7500,32,10000,46,9400,33,1000,40,151,3
1410118020,Gaming,G3,7500,39,10000,45,9400,33,1000,39,156,3
1210112918,Home,H3,4500,28,5500,8,4300,38,550,45,119,4
1210112919,Office,O1,3000,33,4000,41,3700,18,350,20,112,4
1410118033,Gaming,G3,7500,30,10000,30,9400,37,1000,35,132,4
1210112921,Office,O3,4500,30,6500,46,5500,26,600,31,133,4
1410118390,Gaming,G3,7500,32,10000,36,9400,37,1000,33,138,4
1410118406,Gaming,G3,7500,35,10000,13,9400,39,1000,32,119,4
1210112924,Office,O3,4500,38,6500,44,5500,30,600,38,150,3
1410118450,Gaming,G3,7500,31,10000,53,9400,40,1000,41,165,3
1410118837,Gaming,G3,7500,26,10000,30,9400,34,1000,36,126,4
1210112927,Student,S2,2500,33,7000,38,3500,20,500,27,118,4
1210112928,Home,H3,4500,37,5500,37,4300,32,550,42,148,3
1210112929,Student,S2,2500,24,7000,22,3500,18,500,26,90,6
1410119017,Gaming,G3,7500,40,10000,14,9400,30,1000,37,121,4
1410119495,Gaming,G3,7500,34,10000,21,9400,29,1000,36,120,4
1210112932,Student,S3,3500,38,8000,41,4150,25,600,36,140,4
1410119918,Gaming,G3,7500,39,10000,25,9400,33,1000,31,128,4
1310110005,Gaming,G3,7500,30,10000,18,9400,31,1000,38,117,4
